2014-08-29 11:27:21,376 INFO  [DefaultSoapUICore] initialized soapui-settings from [C:\Users\santosh\soapui-settings.xml]
2014-08-29 11:27:43,205 INFO  [log] text/plain; charset=UTF-8
2014-08-29 11:27:43,206 INFO  [log] 0
2014-08-29 11:27:43,206 INFO  [log] https://qa.q.uvvu.com:7001/rest/1/11/SecurityToken/Assertion/_f86a9e7a-57e1-46bd-b72e-5a26b65a576d
2014-08-29 11:27:43,210 INFO  [SoapUIProTestCaseRunner] running step [Verify Response Body and Headers and save assertion]
2014-08-29 11:27:43,280 INFO  [log] SUCCESS
2014-08-29 11:27:43,281 INFO  [log] expectErrType is SUCCESS
2014-08-29 11:27:43,285 INFO  [log] HTTP status:  Expect: HTTP/1.1 201 Created - Received: HTTP/1.1 201 Created
2014-08-29 11:27:43,296 INFO  [SoapUIProTestCaseRunner] running step [Set pem 1]
2014-08-29 11:27:43,339 INFO  [log] nodeid:RET
2014-08-29 11:27:43,340 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [SetPem]
2014-08-29 11:27:43,340 INFO  [SoapUIProTestCaseRunner] running step [Setpem]
2014-08-29 11:27:43,342 INFO  [log] it's Windows
2014-08-29 11:27:43,342 INFO  [log] nodeId: RET
2014-08-29 11:27:43,343 INFO  [log] keyStorePath: C:/certs/RET_concat.pem
2014-08-29 11:27:43,344 INFO  [log] pwd=123
2014-08-29 11:27:43,346 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [SetPem], time taken: 3ms, status: FINISHED
2014-08-29 11:27:43,347 INFO  [log] keyStorePath:C:/certs/RET_concat.pem
2014-08-29 11:27:43,348 INFO  [log] testStep [com.eviware.soapui.impl.wsdl.teststeps.RestTestRequestStep@adc4bfc]
2014-08-29 11:27:43,349 INFO  [log] Done Setting SSL Keystore to RET_concat.pem
2014-08-29 11:27:43,351 INFO  [SoapUIProTestCaseRunner] running step [GET - STS]
2014-08-29 11:27:43,537 INFO  [SoapUIProTestCaseRunner] running step [Extract Response Body and Headers 1]
2014-08-29 11:27:43,561 INFO  [log] [B@3dbb2cc9
2014-08-29 11:27:43,565 INFO  [log] HTTP/1.1 200 OK
Date: Fri, 29 Aug 2014 15:27:33 GMT
Server: Apache
x-Transaction-Info: t=1409326053 VACb5QofmIgAAAxUPYoAAAAG urn:dece:org:org:dece:RET 10.31.153.241
Cache-Control: no-cache, no-store
Vary: Accept-Encoding
Content-Length: 3008
Connection: close
Content-Type: text/xml;charset=UTF-8

<?xml version="1.0" encoding="UTF-8"?><saml2:Assertion xmlns:saml2="urn:oasis:names:tc:SAML:2.0:assertion" ID="_f86a9e7a-57e1-46bd-b72e-5a26b65a576d" IssueInstant="2014-08-29T15:27:31.812Z" Version="2.0" xmlns:xs="http://www.w3.org/2001/XMLSchema"><saml2:Issuer>http://c.decellc.com/</saml2:Issuer><ds:Signature xmlns:ds="http://www.w3.org/2000/09/xmldsig#"><ds:SignedInfo><ds:CanonicalizationMethod Algorithm="http://www.w3.org/2001/10/xml-exc-c14n#"/><ds:SignatureMethod Algorithm="http://www.w3.org/2000/09/xmldsig#rsa-sha1"/><ds:Reference URI="#_f86a9e7a-57e1-46bd-b72e-5a26b65a576d"><ds:Transforms><ds:Transform Algorithm="http://www.w3.org/2000/09/xmldsig#enveloped-signature"/><ds:Transform Algorithm="http://www.w3.org/2001/10/xml-exc-c14n#"><ec:InclusiveNamespaces xmlns:ec="http://www.w3.org/2001/10/xml-exc-c14n#" PrefixList="xs"/></ds:Transform></ds:Transforms><ds:DigestMethod Algorithm="http://www.w3.org/2000/09/xmldsig#sha1"/><ds:DigestValue>eH2L7QvpPYU61oxeJ1+Usk8/Thw=</ds:DigestValue></ds:Reference></ds:SignedInfo><ds:SignatureValue>S5WqgbMKW/kt5Lg0+HdWYwT9vsAB9xDVhRImdT8FRGj9GbRijicE5CtSWHaj9Eykaj8cfHWF04NaD/3rWpWSNIL4jE2FHbbQBI/tdEys+WnQ3KFW+R1f2Wz69kmmOit22OnL6s5sllWUOdn2GMGMPLkndNMgOD+whoFUp+al94M=</ds:SignatureValue></ds:Signature><saml2:Subject><saml2:NameID Format="urn:oasis:names:tc:SAML:2.0:nameid-format:persistent">urn:dece:userid:org:dece:01C74A9F94E44300E05305991F0AF0D8</saml2:NameID><saml2:SubjectConfirmation Method="urn:oasis:names:tc:SAML:2.0:cm:sender-vouches"><saml2:SubjectConfirmationData InResponseTo="_10rxa6lmxqu8t169jogqt982zp" NotOnOrAfter="2014-08-29T18:27:31.812Z" Recipient="https://stdecqavutl1.va.neustar.com:2485/simplesaml/module.php/saml/sp/saml2-acs.php/RET"/></saml2:SubjectConfirmation></saml2:Subject><saml2:Conditions NotBefore="2014-08-29T15:27:21.812Z" NotOnOrAfter="2014-08-29T21:27:31.812Z"><saml2:AudienceRestriction><saml2:Audience>urn:dece:org:org:dece:DLASP</saml2:Audience><saml2:Audience>urn:dece:org:org:dece:RET_CS_1</saml2:Audience><saml2:Audience>urn:dece:org:org:dece:RET</saml2:Audience></saml2:AudienceRestriction></saml2:Conditions><saml2:Advice><saml2:AssertionURIRef>https://qa.q.uvvu.com:7001/rest/1/11/SecurityToken/Assertion/_f86a9e7a-57e1-46bd-b72e-5a26b65a576d</saml2:AssertionURIRef></saml2:Advice><saml2:AuthnStatement AuthnInstant="2014-08-29T15:27:31.812Z" SessionIndex="_f86a9e7a-57e1-46bd-b72e-5a26b65a576d"><saml2:AuthnContext><saml2:AuthnContextClassRef>urn:oasis:names:tc:SAML:2.0:ac:classes:Password</saml2:AuthnContextClassRef><saml2:AuthenticatingAuthority>urn:dece:org:org:dece:coordinator</saml2:AuthenticatingAuthority></saml2:AuthnContext></saml2:AuthnStatement><saml2:AttributeStatement><saml2:Attribute Name="accountID" NameFormat="urn:dece:type:accountID"><saml2:AttributeValue xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xsi:type="xs:string">urn:dece:accountid:org:dece:01C6EF746E1D739BE05307991F0A4989</saml2:AttributeValue></saml2:Attribute></saml2:AttributeStatement></saml2:Assertion>
2014-08-29 11:27:43,570 INFO  [SoapUIProTestCaseRunner] running step [Deflate and encode the <Assertion>]
2014-08-29 11:27:43,628 INFO  [log] XMLbody is [<saml2:Assertion xmlns:saml2="urn:oasis:names:tc:SAML:2.0:assertion" ID="_f86a9e7a-57e1-46bd-b72e-5a26b65a576d" IssueInstant="2014-08-29T15:27:31.812Z" Version="2.0" xmlns:xs="http://www.w3.org/2001/XMLSchema"><saml2:Issuer>http://c.decellc.com/</saml2:Issuer><ds:Signature xmlns:ds="http://www.w3.org/2000/09/xmldsig#"><ds:SignedInfo><ds:CanonicalizationMethod Algorithm="http://www.w3.org/2001/10/xml-exc-c14n#"/><ds:SignatureMethod Algorithm="http://www.w3.org/2000/09/xmldsig#rsa-sha1"/><ds:Reference URI="#_f86a9e7a-57e1-46bd-b72e-5a26b65a576d"><ds:Transforms><ds:Transform Algorithm="http://www.w3.org/2000/09/xmldsig#enveloped-signature"/><ds:Transform Algorithm="http://www.w3.org/2001/10/xml-exc-c14n#"><ec:InclusiveNamespaces xmlns:ec="http://www.w3.org/2001/10/xml-exc-c14n#" PrefixList="xs"/></ds:Transform></ds:Transforms><ds:DigestMethod Algorithm="http://www.w3.org/2000/09/xmldsig#sha1"/><ds:DigestValue>eH2L7QvpPYU61oxeJ1+Usk8/Thw=</ds:DigestValue></ds:Reference></ds:SignedInfo><ds:SignatureValue>S5WqgbMKW/kt5Lg0+HdWYwT9vsAB9xDVhRImdT8FRGj9GbRijicE5CtSWHaj9Eykaj8cfHWF04NaD/3rWpWSNIL4jE2FHbbQBI/tdEys+WnQ3KFW+R1f2Wz69kmmOit22OnL6s5sllWUOdn2GMGMPLkndNMgOD+whoFUp+al94M=</ds:SignatureValue></ds:Signature><saml2:Subject><saml2:NameID Format="urn:oasis:names:tc:SAML:2.0:nameid-format:persistent">urn:dece:userid:org:dece:01C74A9F94E44300E05305991F0AF0D8</saml2:NameID><saml2:SubjectConfirmation Method="urn:oasis:names:tc:SAML:2.0:cm:sender-vouches"><saml2:SubjectConfirmationData InResponseTo="_10rxa6lmxqu8t169jogqt982zp" NotOnOrAfter="2014-08-29T18:27:31.812Z" Recipient="https://stdecqavutl1.va.neustar.com:2485/simplesaml/module.php/saml/sp/saml2-acs.php/RET"/></saml2:SubjectConfirmation></saml2:Subject><saml2:Conditions NotBefore="2014-08-29T15:27:21.812Z" NotOnOrAfter="2014-08-29T21:27:31.812Z"><saml2:AudienceRestriction><saml2:Audience>urn:dece:org:org:dece:DLASP</saml2:Audience><saml2:Audience>urn:dece:org:org:dece:RET_CS_1</saml2:Audience><saml2:Audience>urn:dece:org:org:dece:RET</saml2:Audience></saml2:AudienceRestriction></saml2:Conditions><saml2:Advice><saml2:AssertionURIRef>https://qa.q.uvvu.com:7001/rest/1/11/SecurityToken/Assertion/_f86a9e7a-57e1-46bd-b72e-5a26b65a576d</saml2:AssertionURIRef></saml2:Advice><saml2:AuthnStatement AuthnInstant="2014-08-29T15:27:31.812Z" SessionIndex="_f86a9e7a-57e1-46bd-b72e-5a26b65a576d"><saml2:AuthnContext><saml2:AuthnContextClassRef>urn:oasis:names:tc:SAML:2.0:ac:classes:Password</saml2:AuthnContextClassRef><saml2:AuthenticatingAuthority>urn:dece:org:org:dece:coordinator</saml2:AuthenticatingAuthority></saml2:AuthnContext></saml2:AuthnStatement><saml2:AttributeStatement><saml2:Attribute Name="accountID" NameFormat="urn:dece:type:accountID"><saml2:AttributeValue xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xsi:type="xs:string">urn:dece:accountid:org:dece:01C6EF746E1D739BE05307991F0A4989</saml2:AttributeValue></saml2:Attribute></saml2:AttributeStatement></saml2:Assertion>]
2014-08-29 11:27:43,683 INFO  [SoapUIProTestCaseRunner] running step [Extract and Store Account and User Info based on Assertion UUID]
2014-08-29 11:27:43,718 INFO  [log] accountId [urn:dece:accountid:org:dece:01C6EF746E1D739BE05307991F0A4989]
2014-08-29 11:27:43,719 INFO  [log] userId [urn:dece:userid:org:dece:01C74A9F94E44300E05305991F0AF0D8]
2014-08-29 11:27:43,720 INFO  [log] assertionAccountId property is 01C6EF746E1D739BE05307991F0A4989
2014-08-29 11:27:43,720 INFO  [log] assertionUserId property is 01C74A9F94E44300E05305991F0AF0D8
2014-08-29 11:27:43,724 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [STS], time taken: 2192ms, status: FINISHED
2014-08-29 11:27:43,728 INFO  [SoapUIProTestCaseRunner] running step [CreatePoliciesForUser]
2014-08-29 11:27:43,756 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [PoliciesForUser]
2014-08-29 11:27:43,757 INFO  [SoapUIProTestCaseRunner] running step [Set Encoded NodeUserID]
2014-08-29 11:27:43,796 INFO  [SoapUIProTestCaseRunner] running step [Set pem]
2014-08-29 11:27:43,829 INFO  [log] nodeid:RET
2014-08-29 11:27:43,830 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [SetPem]
2014-08-29 11:27:43,830 INFO  [SoapUIProTestCaseRunner] running step [Setpem]
2014-08-29 11:27:43,832 INFO  [log] it's Windows
2014-08-29 11:27:43,832 INFO  [log] nodeId: RET
2014-08-29 11:27:43,833 INFO  [log] keyStorePath: C:/certs/RET_concat.pem
2014-08-29 11:27:43,833 INFO  [log] pwd=123
2014-08-29 11:27:43,836 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [SetPem], time taken: 2ms, status: FINISHED
2014-08-29 11:27:43,838 INFO  [log] Done Setting SSL Keystore to RET_concat.pem
2014-08-29 11:27:43,841 INFO  [SoapUIProTestCaseRunner] running step [Set_TOU_Policy_Resource]
2014-08-29 11:27:43,855 INFO  [log] Policy TOU from Project level property https://qa.c.uvvu.com:7001/Consent/Text/US/urn:dece:type:policy:TermsOfUse:20121024/html
2014-08-29 11:27:43,860 INFO  [SoapUIProTestCaseRunner] running step [PolicyCreateSinglePolicyPost_TOU]
2014-08-29 11:27:44,332 INFO  [SoapUIProTestCaseRunner] Assertion [Script Assertion] has status VALID
2014-08-29 11:27:44,335 INFO  [SoapUIProTestCaseRunner] running step [PolicyCreateSinglePolicyPost_UserLinkConsent]
2014-08-29 11:27:44,586 INFO  [SoapUIProTestCaseRunner] Assertion [Script Assertion] has status VALID
2014-08-29 11:27:44,589 INFO  [SoapUIProTestCaseRunner] running step [PolicyCreateSinglePolicyPost_ManageUserConsent]
2014-08-29 11:27:45,142 INFO  [SoapUIProTestCaseRunner] Assertion [Script Assertion] has status VALID
2014-08-29 11:27:45,145 INFO  [SoapUIProTestCaseRunner] running step [SetNodeID]
2014-08-29 11:27:45,164 INFO  [SoapUIProTestCaseRunner] running step [Set pem]
2014-08-29 11:27:45,164 INFO  [log] nodeid:RET_CS_1
2014-08-29 11:27:45,165 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [SetPem]
2014-08-29 11:27:45,165 INFO  [SoapUIProTestCaseRunner] running step [Setpem]
2014-08-29 11:27:45,167 INFO  [log] it's Windows
2014-08-29 11:27:45,167 INFO  [log] nodeId: RET_CS_1
2014-08-29 11:27:45,167 INFO  [log] keyStorePath: C:/certs/RET_CS_1_concat.pem
2014-08-29 11:27:45,168 INFO  [HttpClientSupport$Helper] Updating keyStore..
2014-08-29 11:27:45,168 INFO  [HttpClientSupport$Helper] Initializing KeyStore
2014-08-29 11:27:45,172 INFO  [HttpClientSupport$Helper] Updating keyStore..
2014-08-29 11:27:45,172 INFO  [HttpClientSupport$Helper] Initializing KeyStore
2014-08-29 11:27:45,177 INFO  [log] pwd=123
2014-08-29 11:27:45,181 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [SetPem], time taken: 12ms, status: FINISHED
2014-08-29 11:27:45,182 INFO  [log] Done Setting SSL Keystore to RET_CS_1_concat.pem
2014-08-29 11:27:45,185 INFO  [SoapUIProTestCaseRunner] running step [Set_TOU_Policy_Resource]
2014-08-29 11:27:45,186 INFO  [log] Policy TOU from Project level property https://qa.c.uvvu.com:7001/Consent/Text/US/urn:dece:type:policy:TermsOfUse:20121024/html
2014-08-29 11:27:45,189 INFO  [SoapUIProTestCaseRunner] running step [PolicyCreateSinglePolicyPost_UserLinkConsent]
2014-08-29 11:27:45,432 INFO  [SoapUIProTestCaseRunner] Assertion [Script Assertion] has status VALID
2014-08-29 11:27:45,435 INFO  [SoapUIProTestCaseRunner] running step [PolicyCreateSinglePolicyPost_ManageUserConsent]
2014-08-29 11:27:45,694 INFO  [SoapUIProTestCaseRunner] Assertion [Script Assertion] has status VALID
2014-08-29 11:27:45,696 INFO  [SoapUIProTestCaseRunner] running step [SetNodeID]
2014-08-29 11:27:45,699 INFO  [SoapUIProTestCaseRunner] running step [Set pem]
2014-08-29 11:27:45,699 INFO  [log] nodeid:DLASP
2014-08-29 11:27:45,700 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [SetPem]
2014-08-29 11:27:45,700 INFO  [SoapUIProTestCaseRunner] running step [Setpem]
2014-08-29 11:27:45,701 INFO  [log] it's Windows
2014-08-29 11:27:45,701 INFO  [log] nodeId: DLASP
2014-08-29 11:27:45,701 INFO  [log] keyStorePath: C:/certs/DLASP_concat.pem
2014-08-29 11:27:45,702 INFO  [HttpClientSupport$Helper] Updating keyStore..
2014-08-29 11:27:45,702 INFO  [HttpClientSupport$Helper] Initializing KeyStore
2014-08-29 11:27:45,706 INFO  [HttpClientSupport$Helper] Updating keyStore..
2014-08-29 11:27:45,707 INFO  [HttpClientSupport$Helper] Initializing KeyStore
2014-08-29 11:27:45,713 INFO  [log] pwd=123
2014-08-29 11:27:45,723 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [SetPem], time taken: 16ms, status: FINISHED
2014-08-29 11:27:45,724 INFO  [log] Done Setting SSL Keystore to DLASP_concat.pem
2014-08-29 11:27:45,727 INFO  [SoapUIProTestCaseRunner] running step [Set_TOU_Policy_Resource]
2014-08-29 11:27:45,728 INFO  [log] Policy TOU from Project level property https://qa.c.uvvu.com:7001/Consent/Text/US/urn:dece:type:policy:TermsOfUse:20121024/html
2014-08-29 11:27:45,730 INFO  [SoapUIProTestCaseRunner] running step [PolicyCreateSinglePolicyPost_UserLinkConsent]
2014-08-29 11:27:45,972 INFO  [SoapUIProTestCaseRunner] Assertion [Script Assertion] has status VALID
2014-08-29 11:27:45,975 INFO  [SoapUIProTestCaseRunner] running step [PolicyCreateSinglePolicyPost_ManageUserConsent]
2014-08-29 11:27:46,309 INFO  [SoapUIProTestCaseRunner] Assertion [Script Assertion] has status VALID
2014-08-29 11:27:46,312 INFO  [SoapUIProTestCaseRunner] running step [SetNodeID]
2014-08-29 11:27:46,315 INFO  [SoapUIProTestCaseRunner] running step [SetInitialProperties]
2014-08-29 11:27:46,350 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [PoliciesForUser], time taken: 2440ms, status: FINISHED
2014-08-29 11:27:46,353 INFO  [SoapUIProTestCaseRunner] running step [RightsTokenCreate]
2014-08-29 11:27:46,390 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [RightsTokenCreateRequest]
2014-08-29 11:27:46,391 INFO  [SoapUIProTestCaseRunner] running step [Get the Required Rights Properties]
2014-08-29 11:27:46,424 INFO  [SoapUIProTestCaseRunner] running step [pem set]
2014-08-29 11:27:46,458 INFO  [log] nodeid:RET
2014-08-29 11:27:46,458 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [SetPem]
2014-08-29 11:27:46,459 INFO  [SoapUIProTestCaseRunner] running step [Setpem]
2014-08-29 11:27:46,460 INFO  [log] it's Windows
2014-08-29 11:27:46,460 INFO  [log] nodeId: RET
2014-08-29 11:27:46,461 INFO  [log] keyStorePath: C:/certs/RET_concat.pem
2014-08-29 11:27:46,462 INFO  [HttpClientSupport$Helper] Updating keyStore..
2014-08-29 11:27:46,462 INFO  [HttpClientSupport$Helper] Initializing KeyStore
2014-08-29 11:27:46,466 INFO  [HttpClientSupport$Helper] Updating keyStore..
2014-08-29 11:27:46,466 INFO  [HttpClientSupport$Helper] Initializing KeyStore
2014-08-29 11:27:46,471 INFO  [log] pwd=123
2014-08-29 11:27:46,475 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [SetPem], time taken: 13ms, status: FINISHED
2014-08-29 11:27:46,475 INFO  [log] keyStorePath:C:/certs/RET_concat.pem
2014-08-29 11:27:46,476 INFO  [log] testStep [com.eviware.soapui.impl.wsdl.teststeps.RestTestRequestStep@1738e72d]
2014-08-29 11:27:46,477 INFO  [log] Done Setting SSL Keystore to RET_concat.pem
2014-08-29 11:27:46,480 INFO  [SoapUIProTestCaseRunner] running step [RightsTokenCreate Request POST]
2014-08-29 11:27:46,940 INFO  [SoapUIProTestCaseRunner] running step [Extract RightsToken Request XML]
2014-08-29 11:27:46,972 INFO  [log] </ns4:RightsTokenData>
2014-08-29 11:27:46,975 INFO  [SoapUIProTestCaseRunner] running step [Extract RightsToken Info from the Response]
2014-08-29 11:27:47,009 INFO  [log] HTTP/1.1 201 Created
2014-08-29 11:27:47,009 INFO  [log] [https://qa.q.uvvu.com:7001/rest/1/11/Account/urn:dece:accountid:org:dece:01C6EF746E1D739BE05307991F0A4989/RightsToken/urn:dece:rightstokenid:org:dece:01C74AF7F4914CCBE05307991F0AB79B]
2014-08-29 11:27:47,009 INFO  [log] Response Time : 453:ms
2014-08-29 11:27:47,012 INFO  [log] urn:dece:rightstokenid:org:dece:01C74AF7F4914CCBE05307991F0AB79B
2014-08-29 11:27:47,013 INFO  [log] decodedRTKLoc==urn:dece:rightstokenid:org:dece:01C74AF7F4914CCBE05307991F0AB79B
2014-08-29 11:27:47,013 INFO  [log] urn:dece:accountid:org:dece:01C6EF746E1D739BE05307991F0A4989
2014-08-29 11:27:47,014 INFO  [log] decodedAccountIDLoc==urn:dece:accountid:org:dece:01C6EF746E1D739BE05307991F0A4989
2014-08-29 11:27:47,014 INFO  [log] 01C74AF7F4914CCBE05307991F0AB79B
2014-08-29 11:27:47,017 INFO  [SoapUIProTestCaseRunner] running step [ValidateRightsTokenCreate RESPONSE]
2014-08-29 11:27:47,622 INFO  [log] HTTP/1.1 201 Created
2014-08-29 11:27:47,623 INFO  [log] close
2014-08-29 11:27:47,623 INFO  [log] application/xml;charset=UTF-8
2014-08-29 11:27:47,623 INFO  [log] SUCCESS
2014-08-29 11:27:47,624 INFO  [log] Res_RTObjType[null]xxxxxxxxxxxxxxx
2014-08-29 11:27:47,630 INFO  [log] From ValidateRights ---
